publish_date,text,source,Rating,text_clean,text_id
2024-08-21 20:28:56,@_anastasiaek 🔥🔥,Instagram,4,@ anastasiaek  fire  fire ,@ api anastasiaek
2024-08-21 20:28:30,Nge loop coy,Instagram,3,Nge loop coy,Nge loop coy
2024-08-21 20:28:30,Nge loop coy,Instagram,3,Nge loop coy,Nge loop coy
2024-08-21 20:28:12,@fiksita Pengen sih luar daerah gitu nanti kita HM 😭 bismillah yuk bisa tahun depan mulai nabung nih wkwkwk,Instagram,3,@fiksita Pengen sih luar daerah gitu nanti kita HM  loudly crying face  bismillah yuk bisa tahun depan mulai nabung nih wkwkwk,@fiksita Pengen sih luar daerah gitu nanti kita HM keras menangis wajah bismillah suk biuk tahun depan mulai nabung nih wkwkwk
2024-08-21 20:28:12,@fiksita Pengen sih luar daerah gitu nanti kita HM 😭 bismillah yuk bisa tahun depan mulai nabung nih wkwkwk,Instagram,3,@fiksita Pengen sih luar daerah gitu nanti kita HM  loudly crying face  bismillah yuk bisa tahun depan mulai nabung nih wkwkwk,@fiksita Pengen sih luar daerah gitu nanti kita HM keras menangis wajah bismillah suk biuk tahun depan mulai nabung nih wkwkwk
2024-08-21 20:26:38,@rezarasyad wkwkwk,Instagram,3,@rezarasyad wkwkwk,@rezarasyad wkwwk
2024-08-21 20:22:30,@dllqdr_ bismillah 😇,Instagram,3,@dllqdr  bismillah  smiling face with halo ,@dllqdr Bismillah tersenyum dengan halo
2024-08-21 20:22:30,@dllqdr_ bismillah 😇,Instagram,3,@dllqdr  bismillah  smiling face with halo ,@dllqdr Bismillah tersenyum dengan halo
2024-08-21 20:21:06,@adiemahesa hahahah gaspol🔥🔥,Instagram,4,@adiemahesa hahahah gaspol fire  fire ,@adiemahesa hahah gaspol api
2024-08-21 20:21:06,@adiemahesa hahahah gaspol🔥🔥,Instagram,4,@adiemahesa hahahah gaspol fire  fire ,@adiemahesa hahah gaspol api
2024-08-21 20:20:10,Yuhuuuu.. Virgin HM🔥🔥,Instagram,4,Yuhuuuu.. Virgin HM fire  fire ,Yuhuuuu .. api Virgin HM api
2024-08-21 20:20:10,Yuhuuuu.. Virgin HM🔥🔥,Instagram,4,Yuhuuuu.. Virgin HM fire  fire ,Yuhuuuu .. api Virgin HM api
2024-08-21 20:19:39,"Ada yang tinggi tapi bukan harapan, melainkan tanjakan 😆",Instagram,3,"Ada yang tinggi tapi bukan harapan, melainkan tanjakan  grinning squinting face ","Ada yang tinggi tapikan harapan, melainkan senyum sipiting wajah"
2024-08-21 20:19:39,"Ada yang tinggi tapi bukan harapan, melainkan tanjakan 😆",Instagram,3,"Ada yang tinggi tapi bukan harapan, melainkan tanjakan  grinning squinting face ","Ada yang tinggi tapikan harapan, melainkan senyum sipiting wajah"
2024-08-21 20:15:23,@fiksita nabung dulu dari sekarang ya kak wkwk,Instagram,3,@fiksita nabung dulu dari sekarang ya kak wkwk,@fiksita nabung dulu dari sekarang ya kak wkwk
2024-08-21 20:15:23,@fiksita nabung dulu dari sekarang ya kak wkwk,Instagram,3,@fiksita nabung dulu dari sekarang ya kak wkwk,@fiksita nabung dulu dari sekarang ya kak wkwk
2024-08-21 20:14:53,🔥🔥🔥 @wyntrseka @bintangsevianaa,Instagram,3, fire  fire  fire  @wyntrseka @bintangsevianaa,api api api api @wyntrseka @bintangsevianaa
2024-08-21 20:14:26,Kita tahun depan HM disini gmn gaes? Bagus buat ngevlog keknya 😂 @andrmarpaungg @miamilalaaa @m.wahyu.p,Instagram,3,Kita tahun depan HM disini gmn gaes? Bagus buat ngevlog keknya  face with tears of joy  @andrmarpaungg @miamilalaaa @m.wahyu.p,Kita takun depan HM disini gmn gaes? wajah Bagus buat engevlog keknya dengan air mata sukacita @andrmarpaungg @miamilalaaa @m.wahyu.ppppu
2024-08-21 20:14:26,Kita tahun depan HM disini gmn gaes? Bagus buat ngevlog keknya 😂 @andrmarpaungg @miamilalaaa @m.wahyu.p,Instagram,3,Kita tahun depan HM disini gmn gaes? Bagus buat ngevlog keknya  face with tears of joy  @andrmarpaungg @miamilalaaa @m.wahyu.p,Kita takun depan HM disini gmn gaes? wajah Bagus buat engevlog keknya dengan air mata sukacita @andrmarpaungg @miamilalaaa @m.wahyu.ppppu
2024-08-21 20:14:24,@anantayogap 😅😅😅,Instagram,3,@anantayogap  grinning face with sweat  grinning face with sweat  grinning face with sweat ,@ananntayogap menyeringai wajah dengan wajah menyeringai keringat dengan wajah menyeringai keringat dengan keringat
2024-08-21 20:14:24,@anantayogap 😅😅😅,Instagram,3,@anantayogap  grinning face with sweat  grinning face with sweat  grinning face with sweat ,@ananntayogap menyeringai wajah dengan wajah menyeringai keringat dengan wajah menyeringai keringat dengan keringat
2024-08-21 20:12:33,"Wenak , PB ini mah @mingguskeiko",Instagram,3,"Wenak , PB ini mah @mingguskeiko","Wenak , PB ini mah @mingguskeiko"
2024-08-21 20:12:33,"Wenak , PB ini mah @mingguskeiko",Instagram,3,"Wenak , PB ini mah @mingguskeiko","Wenak , PB ini mah @mingguskeiko"
2024-08-21 20:09:54,Ada file GPX nya??,Instagram,3,Ada file GPX nya??,Ada file GPX nya?
2024-08-21 20:09:54,Ada file GPX nya??,Instagram,3,Ada file GPX nya??,Ada file GPX nya?
2024-08-21 20:06:07,"@chatosken adah misi 5 jeg 1,30 lah",Instagram,3,"@chatosken adah misi 5 jeg 1,30 lah",@chatosken adah misi 5 jeg 1.30 lah
2024-08-21 20:06:07,"@chatosken adah misi 5 jeg 1,30 lah",Instagram,3,"@chatosken adah misi 5 jeg 1,30 lah",@chatosken adah misi 5 jeg 1.30 lah
2024-08-21 20:05:57,Ga sabar!!! My first HM.. semoga lancar 🔥,Instagram,4,Ga sabar!!! My first HM.. semoga lancar  fire ,Ini pertama kalinya HM semoga Iancar kebakaran.
2024-08-21 20:05:57,Ga sabar!!! My first HM.. semoga lancar 🔥,Instagram,4,Ga sabar!!! My first HM.. semoga lancar  fire ,Ini pertama kalinya HM semoga Iancar kebakaran.
2024-08-21 20:05:49,Semangaatt virgin HM nya sis @radha_matandung @fitria_fahyul  ce @rien_maggi 🔥🔥🔥🔥,Instagram,3,Semangaatt virgin HM nya sis @radha matandung @fitria fahyul  ce @rien maggi  fire  fire  fire  fire ,perawan saling bunuh HM nya sis @radha matang @fitria fahyul ce @rien maggi fire fire fire
2024-08-21 20:05:49,Semangaatt virgin HM nya sis @radha_matandung @fitria_fahyul  ce @rien_maggi 🔥🔥🔥🔥,Instagram,3,Semangaatt virgin HM nya sis @radha matandung @fitria fahyul  ce @rien maggi  fire  fire  fire  fire ,perawan saling bunuh HM nya sis @radha matang @fitria fahyul ce @rien maggi fire fire fire
2024-08-21 20:05:10,Nyari slot 10k!,Instagram,3,Nyari slot 10k!,Nyari slot 10k!
2024-08-21 20:05:04,Target Finish 1.35 @dewaariawan79 😂,Instagram,3,Target Finish 1.35 @dewaariawan79  face with tears of joy ,Target finish 1.35 @dewaariawan79 wajah dengan air mata sukacita
2024-08-21 20:05:04,Target Finish 1.35 @dewaariawan79 😂,Instagram,3,Target Finish 1.35 @dewaariawan79  face with tears of joy ,Target finish 1.35 @dewaariawan79 wajah dengan air mata sukacita
2024-08-21 20:04:25,@lily_raja05 aamiin.. aamiin..💪💪,Instagram,3,@lily raja05 aamiin.. aamiin.. flexed biceps  flexed biceps ,@lily raja05 aamiin.. aamiin.. biceps fleksibel
2024-08-21 20:04:25,@lily_raja05 aamiin.. aamiin..💪💪,Instagram,3,@lily raja05 aamiin.. aamiin.. flexed biceps  flexed biceps ,@lily raja05 aamiin.. aamiin.. biceps fleksibel
2024-08-21 20:04:20,@qsyam.14 hm ga dapet finisher kah bg yak😂??,Instagram,3,@qsyam.14 hm ga dapet finisher kah bg yak face with tears of joy ??,@qsyam.14 hm ga dapet finisher kah bg yak face with tears of joy ?
2024-08-21 20:03:58,5km tanjakan gg banget 🔥🔥🔥,Instagram,4,5km tanjakan gg banget  fire  fire  fire ,5km tanjakangg banget api api
2024-08-21 20:03:58,5km tanjakan gg banget 🔥🔥🔥,Instagram,4,5km tanjakan gg banget  fire  fire  fire ,5km tanjakangg banget api api
2024-08-21 20:03:33,❤️,Instagram,4, red heart ,hati merah
2024-08-21 20:03:33,❤️,Instagram,4, red heart ,hati merah
2024-08-21 20:03:23,@_indahsarungngu_ Insyaa Allah kaki dan jantung kerjasama yg baik lwt rutex🔥🔥🔥,Instagram,3,@ indahsarungngu  Insyaa Allah kaki dan jantung kerjasama yg baik lwt rutex fire  fire  fire ,@ indahsarunggu Insyaa Allah kaki dan jantung kerjasama yg baik lwt rutex api api
2024-08-21 20:03:23,@_indahsarungngu_ Insyaa Allah kaki dan jantung kerjasama yg baik lwt rutex🔥🔥🔥,Instagram,3,@ indahsarungngu  Insyaa Allah kaki dan jantung kerjasama yg baik lwt rutex fire  fire  fire ,@ indahsarunggu Insyaa Allah kaki dan jantung kerjasama yg baik lwt rutex api api
2024-08-21 20:02:36,EGnya agak lumayan tpi Insya Allah kamu bisa finish strong.. semangat yaaa 🥳🥳 @cintyayuniar,Instagram,3,EGnya agak lumayan tpi Insya Allah kamu bisa finish strong.. semangat yaaa  partying face  partying face  @cintyayuniar,EG-nya agak lumayan tpi Insya Allah kamu bisa finish kuat .. semagat yaaa berpesta wajah berpesta @cintyayuniar
2024-08-21 20:02:36,EGnya agak lumayan tpi Insya Allah kamu bisa finish strong.. semangat yaaa 🥳🥳 @cintyayuniar,Instagram,3,EGnya agak lumayan tpi Insya Allah kamu bisa finish strong.. semangat yaaa  partying face  partying face  @cintyayuniar,EG-nya agak lumayan tpi Insya Allah kamu bisa finish kuat .. semagat yaaa berpesta wajah berpesta @cintyayuniar
2024-08-21 20:02:24,Apa cuman sy yg pace 9 ? Masih junior nih suhu,Instagram,3,Apa cuman sy yg pace 9 ? Masih junior nih suhu,Apa yang kau lakukan?
2024-08-21 20:02:23,🔥🔥🔥,Instagram,4, fire  fire  fire ,api api api
2024-08-21 20:02:23,🔥🔥🔥,Instagram,4, fire  fire  fire ,api api api
2024-08-21 20:02:05,Bismillahirrahmanirrahim Bunda @nina_indriani23  Finish Strong Happy 🔥🔥🔥,Instagram,4,Bismillahirrahmanirrahim Bunda @nina indriani23  Finish Strong Happy  fire  fire  fire ,Bismillahirrahmirrahim Bunda @nina indriani23 Selesaikan Api Kuat
2024-08-21 20:02:05,Bismillahirrahmanirrahim Bunda @nina_indriani23  Finish Strong Happy 🔥🔥🔥,Instagram,4,Bismillahirrahmanirrahim Bunda @nina indriani23  Finish Strong Happy  fire  fire  fire ,Bismillahirrahmirrahim Bunda @nina indriani23 Selesaikan Api Kuat
2024-08-21 20:00:38,seeyou Bali🔥🔥,Instagram,4,seeyou Bali fire  fire ,seeyou api Bali
2024-08-21 20:00:27,Menyala kaki ku🔥🔥🔥,Instagram,4,Menyala kaki ku fire  fire  fire ,Menyala Maki ku api api api api
2024-08-21 20:00:27,Menyala kaki ku🔥🔥🔥,Instagram,4,Menyala kaki ku fire  fire  fire ,Menyala Maki ku api api api api
2024-08-21 19:58:43,Ah ga sabar!,Instagram,4,Ah ga sabar!,Ah ga sabar!
2024-08-21 19:58:43,Ah ga sabar!,Instagram,4,Ah ga sabar!,Ah ga sabar!
2024-08-21 19:58:05,Menyala virgin HM ta kandaa @lily_raja05 🔥🔥🤗🤗,Instagram,4,Menyala virgin HM ta kandaa @lily raja05  fire  fire  smiling face with open hands  smiling face with open hands ,Menyala perawan HM ta kuda @lily raja05 api tersenyum dengan tangan terbuka tersenyum dengan tangan terbuka dengan tangan terbuka
2024-08-21 19:58:05,Menyala virgin HM ta kandaa @lily_raja05 🔥🔥🤗🤗,Instagram,4,Menyala virgin HM ta kandaa @lily raja05  fire  fire  smiling face with open hands  smiling face with open hands ,Menyala perawan HM ta kuda @lily raja05 api tersenyum dengan tangan terbuka tersenyum dengan tangan terbuka dengan tangan terbuka
2024-08-21 19:57:46,🔥🔥🔥,Instagram,4, fire  fire  fire ,api api api
2024-08-21 19:57:46,🔥🔥🔥,Instagram,4, fire  fire  fire ,api api api
2024-08-21 19:57:39,21k sadis tanjakannya 5km menyala 🔥🔥🔥 @astrdkrnala,Instagram,4,21k sadis tanjakannya 5km menyala  fire  fire  fire  @astrdkrnala,21k sadis tanjakannya 5km menyala api api @astrdkrnala
2024-08-21 19:49:34,@rya.syam_ Apa jawapannya? HM ada finisher jersey x ?,Instagram,3,@rya.syam  Apa jawapannya? HM ada finisher jersey x ?,@rya.syam Apa jawapannya?
2024-08-21 19:47:24,Jersey finishernya keren bgt tuh,Instagram,4,Jersey finishernya keren bgt tuh,Jersey finishernya keren bgt tuh
2024-08-21 19:38:49,"Semangat bro,, pinishh strong @dllqdr_",Instagram,3,"Semangat bro,, pinishh strong @dllqdr ","Semangat bro, pinishh kuat @dllqdr"
2024-08-21 19:38:14,Waw nanjak😮,Instagram,3,Waw nanjak face with open mouth ,Waw nanjak face with open mouth
2024-08-21 19:37:15,@devinaoktalina kita haha hihi aja yaaaa,Instagram,3,@devinaoktalina kita haha hihi aja yaaaa,@devinaoktalina kita haha hihi aja yaaaa
2024-08-21 19:36:43,💛💛💛,Instagram,4, yellow heart  yellow heart  yellow heart ,Hati kuning hati kuning hati
2024-08-21 19:29:00,@devinaoktalina menyala 10 K kuuuu 🔥🔥🔥😂,Instagram,3,@devinaoktalina menyala 10 K kuuuu  fire  fire  fire  face with tears of joy ,@devinaoktalina menyala 10 K kuuuu fire face with tears of joy
2024-08-21 19:24:55,@steviawidyatmasari @fatma_karunia_nheea  gaess,Instagram,3,@steviawidyatmasari @fatma karunia nheea  gaess,@steviawidyatari @fatma karunia nheea gaess
2024-08-21 19:19:25,Lebih bagus ya bahannya daripada jersey 2XU Pocari!,Instagram,4,Lebih bagus ya bahannya daripada jersey 2XU Pocari!,Lebih bagous ya bahannya daripada jersey 2XU Pocari!
2024-08-21 19:17:45,👏👏👏,Instagram,4, clapping hands  clapping hands  clapping hands ,Tepuk tangan bertepuk tangan bertepuk tangan
2024-08-21 19:17:18,@agungsetiawan90 semangat gini,Instagram,3,@agungsetiawan90 semangat gini,@agungsetiawan90 semangat gini
2024-08-21 19:11:50,Tahun depan mesti ikutan @adithenics,Instagram,3,Tahun depan mesti ikutan @adithenics,Tahun depan mesti ikutan @adithenics
2024-08-21 19:11:50,Tahun depan mesti ikutan @adithenics,Instagram,3,Tahun depan mesti ikutan @adithenics,Tahun depan mesti ikutan @adithenics
2024-08-21 19:10:37,@denoque 😂😂😂,Instagram,3,@denoque  face with tears of joy  face with tears of joy  face with tears of joy ,@denoque wajah dengan air mata sukacita wajah sukacita dengan air mata sukacita
2024-08-21 19:09:05,Race waktu kemarin test route 😍,Instagram,3,Race waktu kemarin test route  smiling face with heart-eyes ,Race waktu kemarin test route smiling face with heart-eyes
2024-08-21 19:08:51,HM nyisirin pantai Purnama aja min😂,Instagram,3,HM nyisirin pantai Purnama aja min face with tears of joy ,HM nyisirin pantai Purnama aja min face with tears of joy
2024-08-21 19:08:15,Menyala kak @bernardmatasak 🔥,Instagram,3,Menyala kak @bernardmatasak  fire ,Menyala kak @bernardmatasak api
2024-08-21 19:03:55,🔥🔥🔥🔥🔥,Instagram,4, fire  fire  fire  fire  fire ,api api api
2024-08-21 19:03:40,"Yesss🔥 10K menyala, Bismillah 😇🙏🏻",Instagram,4,"Yesss fire  10K menyala, Bismillah  smiling face with halo  folded hands ","Yesss api 10K menyala, Bismillah tersenyum dengan tangan terlipat halo"
2024-08-21 19:03:23,Jersey Tahun Lalu apa bisa ditukar jersey yg tahun ini? H h h,Instagram,3,Jersey Tahun Lalu apa bisa ditukar jersey yg tahun ini? H h h,Jersey Tahun Lalu apa kabara ditukar jersey yg tahun ini?
2024-08-21 19:03:21,@a.wetintheworld,Instagram,3,@a.wetintheworld,@a.wetdidunia
2024-08-21 19:02:55,Yg FM min ditunggu 🔥,Instagram,4,Yg FM min ditunggu  fire ,Yug FM min ditunggu fire
2024-08-21 19:02:20,🔥,Instagram,4, fire ,api api
2024-08-21 18:59:37,@qsyam.14 aaamiiiiin yang paling kenceng😇😇😇🤲🏻🤲🏻🤲🏻,Instagram,3,@qsyam.14 aaamiiiiin yang paling kenceng smiling face with halo  smiling face with halo  smiling face with halo  palms up together  palms up together  palms up together ,@qsyam.14 aaamiiiin Yang menghubungkan kenceng tersenyum dengan halo tersenyum wajah dengan halo tersenyum wajah dengan halo telapak tangan up bersama-sama telapak tangan up bersama-sama
2024-08-21 18:58:54,@inka_pradani halo kak semangat tahun depan daftar ballot yaa kita ke Bali bareng2 💛💛,Instagram,3,@inka pradani halo kak semangat tahun depan daftar ballot yaa kita ke Bali bareng2  yellow heart  yellow heart ,@inka pradani halo kak semangat tahun depan mad - suara gila yaa kita ke Bali bareng2 jantung kuning hati
2024-08-21 18:46:08,Keren bgt ❤️❤️❤️,Instagram,4,Keren bgt  red heart  red heart  red heart ,Keren bgt red heart red heart red heart
2024-08-21 18:45:52,Kerennnn 👏🔥🔥,Instagram,4,Kerennnn  clapping hands  fire  fire ,Kerennn bertepuk tangan api
2024-08-21 18:28:30,Warna official (kuning) + 2xu. Sayang gak kebagian slot,Instagram,3,Warna official (kuning) + 2xu. Sayang gak kebagian slot,Pejabat Warna (kuan) + 2xu. Sayang gak kebadian slot
2024-08-21 18:12:26,@qsyam.14 😭😭😭😭😭😭😭😭😭😭😭😭,Instagram,3,@qsyam.14  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face ,@qsyam.14 keras-keras menangis wajah keras menangis wajah keras menangis wajah keras menangis keras menangis wajah keras menangis keras menangis wajah keras menangis keras menangis wajah wajah keras menangis keras wajah muka menangis keras menangis keras wajah wajah wajah keras menangis menangis keras menangis wajah muka menangis keras menangis muka
2024-08-21 18:02:03,"@angdika virtual 2022 kan anda punya ..tinggal sablonin 2XU aja,  sama dah 🤗",Instagram,3,"@angdika virtual 2022 kan anda punya ..tinggal sablonin 2XU aja,  sama dah  smiling face with open hands ","@angdika virtual 2022 Kan dana punya ..tinggal sablonin 2XU aja, sama dah wajah tersenyum dengan tangan terbuka"
2024-08-21 17:53:33,@_therariz ga ada jersey nya Suhuuu 😢,Instagram,3,@ therariz ga ada jersey nya Suhuuu  crying face ,@ therariz ga Ada jersey nya Suhuuu crying face
2024-08-21 17:53:18,yuhuuuu🙌🔥🔥🔥,Instagram,4,yuhuuuu raising hands  fire  fire  fire ,Yuhuuuu mengangkat tangan api api api
2024-08-21 17:45:08,@angdika anda wlpun ga ikut race tpi sudah punya Jersey race nya guruuu 🤣🤣🤣,Instagram,3,@angdika anda wlpun ga ikut race tpi sudah punya Jersey race nya guruuu  rolling on the floor laughing  rolling on the floor laughing  rolling on the floor laughing ,@angdika anda wlpun ga ikut race tpi sudah punya Jersey race nya guruu rolling on the floor laughing on the floor laughing on the floor laughing on the floor laughing
2024-08-21 17:09:08,@anakpenyu_ bisami tahun depan jga dapatki😁,Instagram,3,@anakpenyu  bisami tahun depan jga dapatki beaming face with smiling eyes ,@anakkpenyu bisami tahun depan jga dapatki beaming face with smileed eyes
2024-08-21 16:49:23,"Min, kok tiba2 shuttle di Krishna Gallery ga ada? Padahal saya sudah melakukan pemesanan di sana dan booking hotel dkt sana. Saya jg udah bayar utk shuttle nya. Lalu gmn solusinya min??",Instagram,3,"Min, kok tiba2 shuttle di Krishna Gallery ga ada? Padahal saya sudah melakukan pemesanan di sana dan booking hotel dkt sana. Saya jg udah bayar utk shuttle nya. Lalu gmn solusinya min??",Palahal saya sudah melakukan pemesanan di sana dan memesan hotel dkt sana.
2024-08-21 15:59:56,Btw aku jadi panitia di event Marathon ini😎🇮🇩🔥😍 sampai jumpa Dibali kakak kakak🫰🥰,Instagram,3,Btw aku jadi panitia di event Marathon ini smiling face with sunglasses  Indonesia  fire  smiling face with heart-eyes  sampai jumpa Dibali kakak kakak hand with index finger and thumb crossed  smiling face with hearts ,Btw aku jadi panitia di event Marathon ini smiled face with sunglasses Indonesia fire smiling face with heart-eyes sampai jumpa Dibali kakek hand with telunjuk finger and thumb crossed face with hearts
2024-08-21 15:56:45,Keren 🤩🤩,Instagram,4,Keren  star-struck  star-struck ,Truk Bintang Keren
2024-08-21 15:56:19,😍😍,Instagram,4, smiling face with heart-eyes  smiling face with heart-eyes ,Saya suka saya suka
2024-08-21 15:47:54,"WTS Stark Hotel Bali (2 nights) 22-24 Agustus 2024. Batal race, bayar 50% aja kak😍",Instagram,3,"WTS Stark Hotel Bali (2 nights) 22-24 Agustus 2024. Batal race, bayar 50% aja kak smiling face with heart-eyes ",WTS Stark Hotel Bali (2 malam) 22-24 Agustus 2024.
2024-08-21 15:28:06,wtb 10k,Instagram,3,wtb 10k,wtb 10k
2024-08-21 14:48:57,😍😍,Instagram,4, smiling face with heart-eyes  smiling face with heart-eyes ,Saya suka saya suka
2024-08-21 14:04:30,Koq bagus... Tau gitu ikut FM 😋,Instagram,3,Koq bagus... Tau gitu ikut FM  face savoring food ,Koq bagus...
2024-08-21 14:02:24,Dari abu ke kuning 😎,Instagram,3,Dari abu ke kuning  smiling face with sunglasses ,Dari abu ke kuning wajah tersenyum dengan kacamata hitam
2024-08-21 13:55:44,"Halo min, boleh cek DM saya. Terima kasih 🙏",Instagram,3,"Halo min, boleh cek DM saya. Terima kasih  folded hands ","Halo menit, boleh cek DM saya."
2024-08-21 13:34:40,@naimnasir9 yup cam same last year ek,Instagram,3,@naimnasir9 yup cam same last year ek,@naimnasir9 yup cam yang sama tahun lalu
2024-08-21 13:09:43,@inesiadq Ngga Nes hahaha. Mau ngasih? hahaha,Instagram,3,@inesiadq Ngga Nes hahaha. Mau ngasih? hahaha,@insiadq Ngga Nes haha.
2024-08-21 12:33:20,"Ready 1 kamar villa tgl 23-26 Agustus, sekitar 3km ke venua, posisi tepi jalan raya Ida Bagus Mantra 👍🏻 minat? DM",Instagram,3,"Ready 1 kamar villa tgl 23-26 Agustus, sekitar 3km ke venua, posisi tepi jalan raya Ida Bagus Mantra  thumbs up  minat? DM","Siap 1 kamar villa tgl 23-26 Agustus, sekitar 3km ke venua, posisi tepi jalan raya Ida Bagus Mantra jempol up minat?"
2024-08-21 12:33:05,@maybankmarathon sudah Imel Mimin tolong dicek,Instagram,3,@maybankmarathon sudah Imel Mimin tolong dicek,@maybankmarathon Sudah Imel Mimin tolong dadu
2024-08-21 12:32:47,@intanzst bubim 2xu ek baju dia,Instagram,3,@intanzst bubim 2xu ek baju dia,@intanzst bubim 2xu ek baju dia
2024-08-21 12:25:31,@dimasadityasd non dapet ga?,Instagram,3,@dimasadityasd non dapet ga?,@dimasadityasd non dapet ga?
2024-08-21 12:16:04,Wtb hm/10k,Instagram,3,Wtb hm/10k,Wtb hm/10k
2024-08-21 12:07:41,Wani tampil ! ! !,Instagram,3,Wani tampil ! ! !,Wani tampil !
2024-08-21 11:59:21,Aku jersy ukuran XL kalau kebesaran ada yg mau tukeran ke L gak? 😂,Instagram,3,Aku jersy ukuran XL kalau kebesaran ada yg mau tukeran ke L gak?  face with tears of joy ,Aku jersy ukuran XL kalau kebesaran ada yg mu tukeran ke L gak? wajah dengan air mata sukacita
2024-08-21 11:31:49,"@brutalhope siyaappp, Makkkk...aku nggowo sulak sing warna warni ngadek nang pertigaan...😁",Instagram,3,"@brutalhope siyaappp, Makkkk...aku nggowo sulak sing warna warni ngadek nang pertigaan... beaming face with smiling eyes ","@brutalhope siyaapp, Makkkk...aku nggowo sulak sing warna warni ngadek tung pertigaan... beaming faceing with smileing eyes"
2024-08-21 11:23:20,🔥🔥🔥😍,Instagram,4, fire  fire  fire  smiling face with heart-eyes ,api api api tersenyum wajah dengan mata hati
2024-08-21 11:14:14,@nieljandri 😢😢😢,Instagram,3,@nieljandri  crying face  crying face  crying face ,@nieljandri menangis wajah menangis
2024-08-21 11:02:33,@srull_drw 😂,Instagram,3,@srull drw  face with tears of joy ,@srull drw wajah dengan air mata sukacita
2024-08-21 10:56:45,🔥🔥🔥 yasssss,Instagram,4, fire  fire  fire  yasssss,api api yassss api
2024-08-21 10:46:17,Mungkin ada yg perlu joki 10k hehe,Instagram,3,Mungkin ada yg perlu joki 10k hehe,Mungkin ada yg perlu joki 10k hehe
2024-08-21 10:41:51,wtb HM 😢,Instagram,3,wtb HM  crying face ,wtb HM face menangis
2024-08-21 10:39:48,"jersey kuning, celana putih, sepatu ijo, kaos kaki merah, smartwatch silver, kulit tetep item. fix siap membuat maybank penuh warna🙌😍",Instagram,4,"jersey kuning, celana putih, sepatu ijo, kaos kaki merah, smartwatch silver, kulit tetep item. fix siap membuat maybank penuh warna raising hands  smiling face with heart-eyes ","jersey kuning, celana putih, sepatu ijo, kaos kaki merah, smartwatch silver, kulit tetep item. memperbaiki siap membuat maybank perangna mengangkat tangan tersenyum dengan hati-mata"
2024-08-21 10:27:45,@reh.ulina yeeeyyy see u mbakk 😍,Instagram,3,@reh.ulina yeeeyyy see u mbakk  smiling face with heart-eyes ,@reh.ulina yeeeyyy melihat u mbakk tersenyum wajah dengan hati-mata
2024-08-21 10:17:57,"Go Sweat, Go ION in Bali! 💙",Instagram,3,"Go Sweat, Go ION in Bali!  blue heart ","Go Sweat, Go ION in Bali!"
2024-08-21 10:11:15,@borobudur.marathon nanti 2xu juga ya please 🙏🏻,Instagram,3,@borobudur.marathon nanti 2xu juga ya please  folded hands ,@borobudur.maraton nanti 2xu juga ya silahkan dilipat tangan
2024-08-21 10:02:46,@pa.tesi 9 tahun lelarian baru berani daftar hm ini jg mas,Instagram,3,@pa.tesi 9 tahun lelarian baru berani daftar hm ini jg mas,@pa.tesi 9 tahun lilarian baru berani gilar hm ini jg mas
2024-08-21 10:00:14,"Ada yg mau tukeran size? Aku mau size S, punyaku M 🙌",Instagram,3,"Ada yg mau tukeran size? Aku mau size S, punyaku M  raising hands ","Ada yg mu tukeran ukuran aku mau ukuran S, punyaku M mengangkat tangan"
2024-08-21 9:54:17,Menyala 2XU Kuningkan Bali 🔥 @2xu_indonesia,Instagram,4,Menyala 2XU Kuningkan Bali  fire  @2xu indonesia,Menula 2XU Kuningkan Bali kebakaran @2xu indonesia
2024-08-21 9:48:40,@curhatpelari ternyata aku gak sendiri sayang @miracle.maria,Instagram,3,@curhatpelari ternyata aku gak sendiri sayang @miracle.maria,@curhatpelari ternyata aku gak sendiri sayang @miracle.maria
2024-08-21 9:44:39,@bayuaji_92 kan memang mirip mas 😌,Instagram,3,@bayuaji 92 kan memang mirip mas  relieved face ,@Bayuaji 92 kan memang mirip mas lega wajah
2024-08-21 9:42:52,@leonitand gak pgn budal Bali ta.. cheering guwehh 😍😍😋🫰,Instagram,3,@leonitand gak pgn budal Bali ta.. cheering guwehh  smiling face with heart-eyes  smiling face with heart-eyes  face savoring food  hand with index finger and thumb crossed ,@leonitand gak pgn budal Bali ta.. bersorak guwehh tersenyum dengan hati-mata tersenyum wajah dengan hati-mata wajah menikmati makanan tangan dengan jari telunjuk dan jempol menyeberang
2024-08-21 9:37:26,@katamayang see u kak,Instagram,3,@katamayang see u kak,@katamayang melihat u kak
2024-08-21 9:34:41,"@evebestday anak trail turun ke road nih, nanti kita ketemuan yaa",Instagram,3,"@evebestday anak trail turun ke road nih, nanti kita ketemuan yaa","@evebestday anak trail turun ke road nih, nanti kita ketemuan yaa"
2024-08-21 9:30:37,💛,Instagram,4, yellow heart ,Hati kuning
